UID,APPROPRIATENESS,CONTENT_RICHNESS,GRAMMATICAL_CORRECTNESS,RELEVANCE
TEST-000146-0010,2.51953125,2.62890625,2.927734375,2.400390625
TEST-000146-0011,2.552734375,2.673828125,2.927734375,2.44140625
TEST-000146-0012,2.68359375,2.740234375,2.611328125,2.22265625
TEST-000146-0013,2.39453125,2.41796875,2.814453125,2.205078125
TEST-000146-0014,2.478515625,2.6015625,2.80859375,2.32421875
TEST-000146-0015,2.41796875,2.3984375,3.05078125,2.337890625
TEST-000146-0016,2.443359375,2.80078125,2.671875,2.005859375
TEST-000146-0017,2.6328125,2.69140625,3.234375,2.638671875
TEST-000146-0018,2.744140625,2.814453125,2.51953125,2.294921875
TEST-000146-0019,2.724609375,2.515625,2.94921875,2.603515625
TEST-000146-0020,2.416015625,2.626953125,2.529296875,1.986328125
TEST-000146-0021,2.7578125,2.654296875,2.873046875,2.5390625
TEST-000146-0022,2.68359375,2.681640625,2.388671875,2.2421875
TEST-000146-0023,2.50390625,2.4140625,2.6328125,2.267578125
TEST-000146-0024,2.416015625,2.609375,1.63671875,2.099609375
TEST-000146-0025,1.9013671875,2.8203125,2.150390625,1.4736328125
TEST-000146-0026,2.599609375,2.802734375,2.12890625,2.017578125
TEST-000147-0001,2.095703125,2.724609375,3.296875,1.8125
TEST-000147-0002,2.822265625,2.908203125,3.396484375,2.36328125
TEST-000147-0003,3.029296875,2.7109375,2.453125,2.85546875
TEST-000148-0001,3.05859375,2.578125,3.53125,2.697265625
TEST-000148-0002,3.181640625,2.5703125,3.74609375,2.921875
TEST-000148-0003,3.15625,2.5546875,3.12109375,2.96484375
TEST-000148-0004,3.38671875,2.541015625,3.517578125,3.037109375
TEST-000148-0005,3.580078125,2.513671875,3.326171875,3.12890625
TEST-000148-0006,2.87109375,2.39453125,3.55859375,2.7890625
TEST-000148-0007,3.025390625,2.466796875,2.78515625,2.615234375
TEST-000148-0008,2.484375,2.458984375,1.705078125,2.306640625
TEST-000148-0009,2.685546875,2.498046875,1.7587890625,2.416015625
TEST-000148-0010,2.94140625,2.513671875,2.958984375,2.607421875
TEST-000148-0011,2.8046875,2.509765625,2.4921875,2.36328125
TEST-000148-0012,2.7109375,2.46875,1.8876953125,2.384765625
TEST-000148-0013,2.765625,2.671875,1.607421875,2.453125
TEST-000148-0014,2.556640625,2.568359375,1.595703125,2.29296875
TEST-000148-0015,2.4765625,2.537109375,1.4140625,2.095703125
TEST-000148-0016,2.5078125,2.595703125,1.3798828125,2.033203125
TEST-000148-0017,3.138671875,2.5625,2.65625,2.611328125
TEST-000148-0018,2.67578125,2.548828125,2.431640625,2.04296875
TEST-000148-0019,2.513671875,2.857421875,1.470703125,2.0390625
TEST-000148-0020,2.51953125,2.578125,1.5078125,2.05859375
TEST-000148-0021,2.5625,2.833984375,1.7939453125,2.0390625
TEST-000148-0022,2.5703125,2.73046875,1.515625,2.126953125
TEST-000148-0023,2.548828125,2.646484375,1.8076171875,2.0234375
TEST-000148-0024,2.80078125,2.6328125,2.49609375,2.3203125
TEST-000148-0025,2.451171875,2.61328125,1.724609375,1.96875
TEST-000148-0026,2.466796875,2.681640625,1.75,1.8671875
TEST-000148-0027,2.455078125,2.625,1.701171875,1.9501953125
TEST-000148-0028,2.810546875,2.62890625,2.529296875,2.212890625
TEST-000148-0029,2.47265625,2.591796875,1.6728515625,1.9140625
TEST-000148-0030,2.697265625,2.66015625,1.908203125,2.287109375
TEST-000148-0031,2.4921875,2.57421875,1.673828125,1.99609375
TEST-000149-0001,2.888671875,2.767578125,2.26171875,2.529296875
TEST-000150-0001,2.345703125,2.560546875,3.40625,2.14453125
TEST-000150-0002,2.3046875,2.482421875,3.3046875,2.30078125
TEST-000150-0003,3.05859375,2.611328125,3.224609375,2.9609375
TEST-000150-0004,2.81640625,2.595703125,3.333984375,2.91796875
TEST-000150-0005,2.90625,2.65625,3.203125,2.8125
TEST-000150-0006,2.8203125,2.677734375,2.951171875,2.923828125
TEST-000150-0007,3.021484375,2.546875,3.05859375,2.91796875
TEST-000150-0008,2.904296875,2.609375,3.220703125,2.857421875
TEST-000150-0009,2.744140625,2.646484375,2.55859375,2.611328125
TEST-000150-0010,2.7109375,2.662109375,2.474609375,2.423828125
TEST-000150-0011,2.751953125,2.669921875,2.19921875,2.5703125
TEST-000150-0012,2.857421875,2.5859375,3.15625,2.48046875
TEST-000150-0013,2.6328125,2.6328125,2.625,2.37109375
TEST-000150-0014,2.716796875,2.751953125,2.576171875,2.365234375
TEST-000150-0015,2.75390625,2.609375,2.736328125,2.517578125
TEST-000150-0016,2.521484375,2.640625,2.546875,2.15625
TEST-000150-0017,2.791015625,2.826171875,2.654296875,2.3828125
TEST-000150-0018,2.7421875,2.615234375,2.91015625,2.57421875
TEST-000150-0019,2.55078125,2.62109375,2.5859375,2.259765625
TEST-000150-0020,2.66796875,2.640625,2.708984375,2.361328125
TEST-000150-0021,2.58203125,2.6640625,2.068359375,2.484375
TEST-000150-0022,2.8046875,2.474609375,2.783203125,2.6875
TEST-000150-0023,2.76953125,2.67578125,2.564453125,2.484375
TEST-000150-0024,2.724609375,2.638671875,1.7822265625,2.54296875
TEST-000150-0025,2.6484375,2.634765625,2.03125,2.51171875
TEST-000150-0026,2.978515625,2.658203125,2.669921875,2.666015625
TEST-000150-0027,2.8203125,2.60546875,2.46875,2.490234375
TEST-000150-0028,2.978515625,2.603515625,2.716796875,2.720703125
TEST-000150-0029,2.744140625,2.677734375,2.080078125,2.59765625
TEST-000150-0030,2.892578125,2.826171875,2.578125,2.56640625
TEST-000150-0031,2.66015625,2.60546875,2.01953125,2.52734375
TEST-000151-0001,2.58984375,2.7734375,3.716796875,2.63671875
TEST-000151-0002,1.853515625,2.69921875,2.74609375,1.615234375
TEST-000151-0003,2.611328125,2.828125,2.822265625,2.2421875
TEST-000151-0004,2.3046875,2.75,2.998046875,2.005859375
TEST-000151-0005,2.4609375,2.76953125,3.16015625,2.296875
TEST-000151-0006,2.63671875,2.607421875,3.302734375,2.642578125
TEST-000151-0007,2.603515625,2.587890625,2.888671875,2.4609375
TEST-000151-0008,2.578125,2.806640625,2.96875,2.2421875
TEST-000151-0009,2.40625,2.478515625,2.681640625,2.056640625
TEST-000151-0010,2.716796875,2.876953125,1.962890625,2.654296875
TEST-000151-0011,2.3203125,2.8125,2.58984375,2.064453125
TEST-000151-0012,2.474609375,2.83984375,3.064453125,2.36328125
TEST-000151-0013,2.677734375,2.92578125,1.6875,2.380859375
TEST-000151-0014,2.51953125,2.529296875,2.8125,2.3515625
TEST-000151-0015,2.765625,2.908203125,1.6826171875,2.453125
TEST-000151-0016,2.36328125,2.841796875,1.501953125,2.10546875
TEST-000151-0017,2.58203125,2.8046875,2.525390625,2.220703125
TEST-000151-0018,2.515625,2.595703125,1.5185546875,2.236328125
TEST-000151-0019,2.548828125,2.830078125,1.54296875,2.298828125
TEST-000151-0020,2.28125,2.791015625,2.494140625,1.9248046875
TEST-000151-0021,2.5390625,2.62109375,1.4072265625,2.16015625
TEST-000151-0022,2.267578125,2.724609375,2.537109375,1.943359375
TEST-000151-0023,2.6015625,2.81640625,1.634765625,2.3125
TEST-000151-0024,2.20703125,2.5390625,2.470703125,1.974609375
TEST-000151-0025,2.4140625,2.806640625,2.498046875,2.16015625
TEST-000151-0026,2.12890625,2.533203125,2.3984375,1.7978515625
TEST-000151-0027,2.15234375,2.564453125,2.421875,1.8525390625
TEST-000151-0028,2.35546875,2.595703125,1.537109375,2.162109375
TEST-000151-0029,2.1875,2.771484375,2.3828125,1.779296875
TEST-000151-0030,2.234375,2.55859375,2.40234375,1.880859375
TEST-000151-0031,2.314453125,2.65625,2.59765625,1.9775390625
TEST-000151-0032,2.0546875,2.775390625,2.376953125,1.697265625
TEST-000151-0033,2.32421875,2.703125,2.443359375,1.9365234375
TEST-000152-0001,2.986328125,2.841796875,3.95703125,3.044921875
TEST-000153-0001,3.08984375,2.576171875,4.0546875,3.361328125
TEST-000153-0002,2.28515625,2.771484375,3.578125,2.66796875
TEST-000153-0003,2.77734375,2.638671875,2.94140625,2.58203125
TEST-000153-0004,3.05859375,2.740234375,3.58984375,3.037109375
TEST-000153-0005,2.98046875,2.798828125,3.041015625,2.953125
TEST-000153-0006,2.705078125,2.810546875,3.298828125,2.919921875
TEST-000153-0007,2.8984375,2.6640625,2.80859375,2.919921875
TEST-000154-0001,2.9609375,2.80078125,3.970703125,2.875
TEST-000155-0001,3.091796875,2.85546875,3.375,2.83203125
TEST-000156-0001,2.828125,2.76953125,3.5859375,3.025390625
TEST-000157-0001,2.65625,2.943359375,3.89453125,2.55859375
TEST-000158-0001,2.24609375,2.73046875,2.119140625,2.19140625
TEST-000158-0002,2.65625,2.890625,3.29296875,2.224609375
TEST-000158-0003,2.689453125,2.703125,3.16796875,2.23828125
TEST-000159-0001,2.7109375,2.955078125,3.943359375,2.7578125
TEST-000159-0002,2.029296875,2.85546875,3.412109375,2.333984375
TEST-000159-0003,2.62109375,2.8515625,3.529296875,2.76171875
TEST-000160-0001,3.30078125,2.853515625,3.9609375,3.34375
